id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source,generated_date,data_snapshot_date,source_period,median_salary_rmb
MED-0202-CN-general,医疗与健康,MED,护理,护理师,Nurse Practitioner,2221,29-1171.00,东亚,中国,CN,country,general,大专/本科,20-24,global,6.9,6.7,7.1,7.2,8.4,10.0,9.5,9.1,6.1,6.2,8.4,6.7,3.7,2.2,2.4,5.2,4.9,1.6,7.4,7.3,2.9,6.5,3.2,7.4,3.9,3.8,5.4,8.2,6.2,6.4,1.2,3.9,7.2,2.4,3,5,↑↑,2032-2038,6.12,中国护理师：人才需求旺盛，加班文化严重，就业稳定,"China Nurse Practitioner: strong talent demand, heavy overtime culture, stable employment",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,200000
ENG-0704-CN-general,工程与制造,ENG,半导体,FPGA工程师,FPGA Engineer,2152,17-2072.00,东亚,中国,CN,country,general,硕士,23-28,global,7.8,7.1,7.9,6.7,8.4,6.5,7.7,8.2,8.9,7.3,6.7,6.8,4.7,3.0,4.0,6.1,5.6,0.7,6.3,7.8,5.4,5.9,4.3,7.1,4.1,3.9,5.6,4.5,2.4,2.6,5.6,3.4,6.6,5.9,4,4,↑↑,2032-2038,6.12,中国FPGA工程师：薪资回报高，人才需求旺盛，加班文化严重,"China FPGA Engineer: high compensation, strong talent demand, heavy overtime culture",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,695000
ENG-0204-CN-general,工程与制造,ENG,电气工程,自动化工程师,Automation Engineer,2151,17-2072.01,东亚,中国,CN,country,general,本科/硕士,22-28,global,6.4,6.4,7.5,7.4,7.8,7.7,7.6,7.7,7.8,7.4,7.2,6.9,5.0,4.4,4.2,7.0,5.6,1.1,5.4,6.7,3.0,5.7,4.5,6.8,4.8,4.7,6.5,5.1,2.8,3.4,4.9,3.8,5.8,3.5,3,4,↑↑,2028-2033,6.12,中国自动化工程师：人才需求旺盛，近年增长迅猛,"China Automation Engineer: strong talent demand, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,454000
ART-0606-CN-general,文化、艺术与传媒,ART,设计创意,文创产品设计师,Cultural/Creative Product Designer,2163,27-1029.00,东亚,中国,CN,country,general,本科,20-28,global,4.8,5.2,6.3,7.8,6.2,5.9,6.0,5.8,5.9,5.6,5.0,8.4,6.8,3.9,5.0,7.5,5.9,1.5,4.9,6.0,7.1,6.9,4.5,7.8,7.8,5.5,6.3,6.3,2.7,1.5,5.4,7.0,5.7,3.3,3,2,↑,2028-2033,6.11,中国文创产品设计师：发展平稳,China Cultural/Creative Product Designer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,208000
ENG-0706-CN-general,工程与制造,ENG,半导体,光刻工程师,Lithography Engineer,2152,17-2072.00,东亚,中国,CN,country,general,硕士,23-28,global,8.3,8.3,8.1,6.9,8.2,5.3,9.0,9.0,9.0,7.4,6.3,6.9,4.5,3.2,4.0,6.3,5.3,0.7,7.2,8.5,3.5,5.5,4.2,7.0,3.5,3.8,5.2,4.2,2.2,2.6,5.7,3.4,6.5,5.8,4,4,↑↑,2032-2038,6.11,中国光刻工程师：薪资回报高，人才需求旺盛，加班文化严重,"China Lithography Engineer: high compensation, strong talent demand, heavy overtime culture",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,717000
ART-1407-CN-general,文化、艺术与传媒,ART,文化产业管理,剧院经理,Theatre Manager,1349,11-9199.00,东亚,中国,CN,country,general,本科/硕士,25-35,global,5.4,5.6,6.2,7.3,6.6,6.4,6.0,6.1,6.3,6.4,5.7,8.4,6.8,4.0,4.9,7.0,6.3,2.1,5.5,6.6,6.1,6.5,4.2,6.9,7.3,5.7,6.3,7.5,1.8,1.8,5.4,6.0,6.2,4.2,4,2,↑,2028-2033,6.11,中国剧院经理：发展平稳,China Theatre Manager: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,248000
FIN-0804-CN-general,金融与商业,FIN,企业管理,首席营销官(CMO),Chief Marketing Officer (CMO),1221,11-2021.00,东亚,中国,CN,country,general,硕士/MBA,32-45,global,8.2,7.7,7.0,7.3,6.0,5.9,4.9,6.4,9.8,7.4,5.0,9.5,4.9,1.7,2.5,7.7,6.0,3.3,7.1,9.3,5.6,8.7,2.9,7.8,9.0,4.5,5.6,8.7,1.2,2.2,6.0,2.8,6.4,2.9,2,2,↑,2032-2038,6.11,中国首席营销官(CMO)：薪资回报高，加班文化严重，职业倦怠风险高,"China Chief Marketing Officer (CMO): high compensation, heavy overtime culture, high burnout risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,1200000
EDU-0403-CN-general,教育与学术,EDU,在线教育,MOOC讲师,MOOC Instructor,2310,25-1099.00,东亚,中国,CN,country,general,硕士/博士,28-40,global,6.6,7.3,6.5,6.6,7.8,6.9,5.2,4.5,5.1,5.5,4.7,9.7,5.9,4.6,4.1,6.1,5.7,2.0,5.6,6.9,9.8,7.1,6.0,7.9,7.1,6.4,7.2,4.9,0.8,3.9,3.9,8.9,7.3,3.5,5,3,↑,2028-2033,6.11,中国MOOC讲师：远程友好度高,China MOOC Instructor: highly remote-friendly,AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026,125000
ART-0607-CN-general,文化、艺术与传媒,ART,设计创意,品牌设计师,Brand Identity Designer,2166,27-1024.00,东亚,中国,CN,country,general,本科,20-28,global,5.0,5.3,6.1,7.4,6.7,6.8,6.3,5.9,6.8,5.7,5.2,8.2,6.7,3.8,4.7,7.2,6.3,1.6,5.0,6.1,6.9,6.8,4.5,7.5,6.9,5.4,6.4,5.7,2.6,1.3,5.5,6.9,5.4,3.5,3,1,→,2028-2033,6.11,中国品牌设计师：发展平稳,China Brand Identity Designer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,279000
FIN-0202-CN-general,金融与商业,FIN,证券投资,基金经理,Fund Manager,2411,11-3031.01,东亚,中国,CN,country,general,本科/硕士,22-28,global,7.2,7.0,7.4,6.9,8.8,8.4,6.5,7.3,10.0,7.4,4.8,9.1,5.0,1.8,2.4,6.8,5.9,2.2,5.3,9.9,6.2,6.5,3.1,7.3,7.0,4.5,5.1,6.8,0.7,5.9,8.1,4.6,6.9,4.0,3,2,↑,2028-2033,6.11,中国基金经理：薪资回报高，加班文化严重，职业倦怠风险高,"China Fund Manager: high compensation, heavy overtime culture, high burnout risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,1360000
TECH-0503-CN-general,信息技术与数字化,TECH,新兴数字职业,机器人流程自动化工程师,RPA Developer,2514,15-1252.00,东亚,中国,CN,country,general,本科/大专,22-30,global,4.7,4.2,6.3,5.2,6.9,6.0,6.9,6.0,6.6,7.1,5.1,9.5,6.7,4.1,5.0,6.2,5.9,1.8,4.0,6.1,7.2,6.0,5.2,5.5,6.6,6.0,6.7,5.5,0.5,0.5,5.3,6.6,6.2,3.7,3,2,↑,2026-2030,6.11,中国机器人流程自动化工程师：AI替代风险较高,China RPA Developer: high AI displacement risk,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,339000
EDU-0701-CN-general,教育与学术,EDU,早期教育,幼儿园教师,Kindergarten Teacher,2342,25-2012.00,东亚,中国,CN,country,general,大专/本科(学前教育),20-26,global,4.0,4.6,4.5,7.9,7.6,9.5,6.1,6.8,3.4,4.4,8.9,8.7,4.4,5.0,3.6,4.7,4.9,1.3,9.2,5.7,2.2,4.9,5.7,7.8,4.7,9.0,6.5,9.0,5.8,5.5,1.3,4.3,3.8,1.7,2,2,↑,2035+,6.11,中国幼儿园教师：薪资水平偏低，AI替代抗性强，就业稳定,"China Kindergarten Teacher: relatively low pay, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026,63000
FIN-1201-CN-general,金融与商业,FIN,加密货币与去中心化金融,加密货币分析师,Cryptocurrency Analyst,2413,13-2051.00,东亚,中国,CN,country,general,本科/自学,22-30,global,6.1,5.6,8.0,4.6,8.1,5.4,7.3,7.7,7.9,6.8,3.0,8.9,5.2,2.8,3.2,6.7,6.0,3.7,5.9,6.0,9.0,7.3,4.0,6.4,9.1,4.9,6.5,5.4,0.2,1.4,9.1,6.6,7.4,1.8,4,3,↑,2028-2033,6.11,中国加密货币分析师：远程友好度高，加班文化严重，就业波动大,"China Cryptocurrency Analyst: highly remote-friendly, heavy overtime culture, volatile employment",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,597000
ENG-0212-CN-general,工程与制造,ENG,电气工程,射频工程师(RF),RF Engineer,2153,17-2061.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,7.4,7.4,6.7,7.2,7.1,5.5,7.4,8.3,8.3,7.2,7.1,6.8,5.1,4.3,4.5,6.5,5.8,1.4,6.9,7.9,4.3,5.7,4.4,6.9,4.8,4.7,6.3,5.1,3.1,3.5,5.1,3.6,5.5,3.4,2,2,↑,2032-2038,6.11,中国射频工程师(RF)：薪资回报高,China RF Engineer: high compensation,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,547000
MED-0207-CN-general,医疗与健康,MED,护理,社区护士,Community Health Nurse,2221,29-1141.00,东亚,中国,CN,country,general,大专/本科,20-24,global,5.0,5.1,7.2,7.2,8.5,10.0,8.6,7.8,4.2,6.3,8.5,6.5,3.8,4.5,4.5,4.9,4.8,1.6,7.3,6.0,3.2,3.9,4.8,7.2,3.5,4.3,5.4,8.7,5.1,6.8,1.0,4.1,6.8,2.2,3,4,↑↑,2032-2038,6.11,中国社区护士：薪资水平偏低，人才需求旺盛，就业稳定,"China Community Health Nurse: relatively low pay, strong talent demand, stable employment",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,101000
MED-0209-CN-general,医疗与健康,MED,护理,麻醉护士,Nurse Anesthetist,2221,29-1151.00,东亚,中国,CN,country,general,大专/本科,20-24,global,7.2,7.1,7.3,7.2,8.4,9.8,8.6,9.3,7.8,6.2,8.2,6.7,4.0,2.5,2.8,4.8,4.7,1.6,7.5,7.3,1.3,6.8,3.5,7.2,3.7,3.9,5.5,8.8,6.4,7.9,0.7,3.7,6.9,2.2,3,4,↑↑,2035+,6.11,中国麻醉护士：人才需求旺盛，AI替代抗性强，加班文化严重,"China Nurse Anesthetist: strong talent demand, strong AI resistance, heavy overtime culture",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,412000
SKL-0204-CN-general,技术工种与手工业,SKL,管道暖通,管道安装工,Pipefitter,7126,47-2152.02,东亚,中国,CN,country,general,职校/学徒,18-25,global,3.8,3.1,6.3,7.9,7.2,7.8,7.1,7.6,6.9,7.3,7.3,4.8,4.8,3.9,4.5,6.2,4.9,1.7,8.2,4.9,0.1,6.8,4.1,6.7,7.5,2.5,6.2,5.9,7.4,5.8,4.5,7.1,6.2,2.6,3,3,↑,2035+,6.1,中国管道安装工：AI替代抗性强,China Pipefitter: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,253000
MED-0304-CN-general,医疗与健康,MED,药学,药品注册专员,Drug Regulatory Affairs Specialist,2262,11-9121.01,东亚,中国,CN,country,general,本科/硕士,22-26,global,6.3,7.2,6.3,8.2,7.1,8.3,7.4,5.2,7.5,6.8,8.0,8.7,5.9,4.0,4.7,5.6,5.6,1.6,5.3,7.1,5.0,5.8,5.2,6.5,6.8,6.2,6.7,6.3,2.1,7.6,1.9,4.1,5.3,3.9,2,3,↑,2028-2033,6.1,中国药品注册专员：就业稳定,China Drug Regulatory Affairs Specialist: stable employment,AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,345000
SKL-0104-CN-general,技术工种与手工业,SKL,电气技术,工业电气技师,Industrial Electrician,7411,47-2111.00,东亚,中国,CN,country,general,职校/学徒,18-25,global,5.2,3.8,7.0,7.8,7.2,8.2,7.3,7.7,7.4,7.2,6.8,5.3,5.4,4.0,4.8,6.2,5.5,1.5,7.9,5.2,0.6,6.4,4.1,6.8,6.9,2.6,6.3,5.4,6.8,5.9,5.1,7.1,5.7,3.2,3,3,↑,2035+,6.1,中国工业电气技师：AI替代抗性强,China Industrial Electrician: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,313000
EDU-0504-CN-general,教育与学术,EDU,学术研究,实验室主任,Laboratory Director,1223,11-9121.01,东亚,中国,CN,country,general,博士+管理经验,35-45,global,8.4,9.0,5.6,8.8,5.7,4.6,5.9,6.9,8.6,6.3,8.6,7.2,4.7,3.5,3.2,6.5,5.4,1.1,7.6,8.7,4.2,7.8,4.1,7.9,6.3,4.8,6.8,6.7,2.4,8.3,2.6,4.7,7.2,3.9,3,2,↑,2035+,6.09,中国实验室主任：薪资回报高，AI替代抗性强，就业稳定,"China Laboratory Director: high compensation, strong AI resistance, stable employment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026,475000
MED-0307-CN-general,医疗与健康,MED,药学,药物警戒专员,Pharmacovigilance Specialist,2262,29-1051.00,东亚,中国,CN,country,general,本科/硕士,22-26,global,6.9,6.9,6.1,8.2,7.1,8.6,7.0,5.4,7.1,6.7,7.8,8.6,5.8,4.0,4.8,5.4,5.6,1.5,5.5,7.1,5.9,5.3,5.2,6.8,6.6,6.1,6.8,6.3,1.8,7.6,1.6,4.4,5.6,4.2,2,3,↑,2028-2033,6.09,中国药物警戒专员：发展平稳,China Pharmacovigilance Specialist: steady development,AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,308000
ART-1409-CN-general,文化、艺术与传媒,ART,文化产业管理,演出经纪人,Talent Booking Agent,3339,13-1011.00,东亚,中国,CN,country,general,本科/硕士,25-35,global,5.0,5.7,6.2,7.4,6.5,6.5,5.6,6.0,6.4,6.2,5.6,8.3,6.4,3.9,4.6,7.2,6.8,2.4,5.5,6.5,5.9,6.9,4.4,7.0,7.3,5.5,6.2,8.6,1.9,2.2,5.2,6.1,6.2,4.6,4,2,↑,2028-2033,6.09,中国演出经纪人：发展平稳,China Talent Booking Agent: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,257000
SKL-0207-CN-general,技术工种与手工业,SKL,管道暖通,洒水/消防系统安装工,Sprinkler Fitter / Fire Suppression Installer,7126,47-2152.03,东亚,中国,CN,country,general,职校/学徒,18-25,global,3.7,2.7,6.1,7.7,7.2,7.4,7.1,7.9,6.5,7.7,7.1,4.4,4.8,3.6,4.7,6.0,4.7,1.6,8.4,5.0,0.5,7.0,4.1,6.6,7.8,2.5,6.1,5.8,7.2,6.6,4.1,7.2,5.9,2.5,3,3,↑,2035+,6.09,中国洒水/消防系统安装工：AI替代抗性强,China Sprinkler Fitter / Fire Suppression Installer: strong AI resistance,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,238000
FIN-0305-CN-general,金融与商业,FIN,保险,保险核保师,Insurance Underwriter,3321,13-2053.00,东亚,中国,CN,country,general,本科,22-28,global,5.5,5.7,6.0,8.1,6.8,8.7,6.3,5.7,7.5,6.4,7.9,9.5,6.5,5.0,4.7,5.8,4.9,1.5,4.7,6.2,5.6,5.4,5.1,5.9,6.6,5.6,6.3,7.2,1.1,5.4,3.9,4.0,5.3,4.2,2,2,↑,2028-2033,6.09,中国保险核保师：发展平稳,China Insurance Underwriter: steady development,AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,528000
AGR-0905-CN-general,农业、资源与环境,AGR,农业科技,农业经济学家,Agricultural Economist,2631,19-3011.00,东亚,中国,CN,country,general,硕士/博士,26-35,global,7.5,7.5,7.3,7.4,6.9,4.7,6.9,7.4,6.8,6.9,5.8,7.3,6.3,4.3,4.6,6.1,6.0,1.5,6.8,7.0,6.7,6.6,4.8,6.3,6.2,5.5,5.6,5.6,1.7,3.4,5.2,4.1,6.3,3.7,3,4,↑↑,2032-2038,6.09,中国农业经济学家：近年增长迅猛,China Agricultural Economist: rapid recent growth,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,213000
SKL-0206-CN-general,技术工种与手工业,SKL,管道暖通,燃气安装维修工,Gas Fitter,7126,47-2152.00,东亚,中国,CN,country,general,职校/学徒,18-25,global,4.0,2.7,6.3,8.0,7.1,7.6,7.1,7.2,6.4,7.4,7.4,3.8,4.8,4.1,4.5,6.2,5.1,1.6,8.6,5.0,0.4,7.0,3.8,6.9,7.7,2.1,6.3,6.3,6.9,7.2,4.2,7.5,6.0,2.7,3,3,↑,2035+,6.09,中国燃气安装维修工：AI替代抗性强，安全风险较高，准入门槛较高,"China Gas Fitter: strong AI resistance, high safety risk, significant entry barriers",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,224000
SKL-0108-CN-general,技术工种与手工业,SKL,电气技术,电动车充电桩安装技师,EV Charging Station Installer,7411,47-2111.00,东亚,中国,CN,country,general,职校/学徒,18-25,global,4.4,3.7,8.6,8.2,7.0,6.4,7.6,7.2,6.8,6.9,6.9,5.4,5.4,4.0,4.6,6.6,5.6,1.5,7.4,5.6,0.4,6.6,4.0,6.6,6.9,2.5,6.0,5.7,6.3,5.8,5.1,6.8,5.5,3.0,4,5,↑↑,2032-2038,6.09,中国电动车充电桩安装技师：人才需求旺盛，近年增长迅猛,"China EV Charging Station Installer: strong talent demand, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,243000
MED-0407-CN-general,医疗与健康,MED,康复与治疗,艺术治疗师,Art Therapist,2269,29-1129.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,4.8,6.2,6.9,7.7,7.7,4.7,5.6,6.6,4.5,6.4,7.1,8.5,4.7,4.6,4.5,5.6,5.6,1.6,7.7,5.1,2.7,5.9,5.1,9.2,7.3,6.6,5.8,8.2,5.0,6.4,1.7,5.1,5.7,2.4,3,3,↑,2035+,6.09,中国艺术治疗师：薪资水平偏低，AI替代抗性强，职业成就感高,"China Art Therapist: relatively low pay, strong AI resistance, high career fulfillment",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,111000
MED-0130-CN-general,医疗与健康,MED,临床医学,运动医学科医生,Sports Medicine Physician,2212,29-1229.04,东亚,中国,CN,country,general,博士/医学学位,28-35,global,9.0,8.9,6.9,8.7,8.2,8.7,7.6,6.9,7.3,5.8,8.0,7.1,4.6,4.4,4.9,5.5,4.2,1.9,6.7,8.7,2.1,6.0,5.3,8.3,7.6,5.1,6.7,7.8,3.9,8.9,2.6,5.0,6.1,3.1,3,4,↑↑,2032-2038,6.09,中国运动医学科医生：人才需求旺盛，就业稳定，近年增长迅猛,"China Sports Medicine Physician: strong talent demand, stable employment, rapid recent growth",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,333000
FIN-0207-CN-general,金融与商业,FIN,证券投资,债券分析师,Fixed Income Analyst,2413,13-2051.00,东亚,中国,CN,country,general,本科/硕士,22-28,global,7.2,7.3,7.8,6.8,8.8,8.0,7.4,7.0,8.7,7.4,6.0,9.0,5.3,2.3,3.0,6.7,5.6,2.1,5.0,8.5,6.7,6.5,3.0,6.5,6.9,4.7,4.9,7.2,0.7,5.4,7.4,4.0,7.3,4.1,3,2,↑,2028-2033,6.09,中国债券分析师：薪资回报高，加班文化严重，职业倦怠风险高,"China Fixed Income Analyst: high compensation, heavy overtime culture, high burnout risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,834000
ENG-0509-CN-general,工程与制造,ENG,航空航天,飞行测试工程师,Flight Test Engineer,2144,17-2011.00,东亚,中国,CN,country,general,硕士,24-30,global,7.4,7.9,7.5,8.2,7.0,5.2,8.1,8.6,8.7,7.1,7.4,4.8,4.8,3.9,3.9,6.5,5.4,0.8,8.0,8.2,1.7,5.9,4.6,8.4,3.1,4.0,5.6,5.6,3.8,3.8,4.5,2.6,5.8,5.3,3,3,↑,2035+,6.09,中国飞行测试工程师：薪资回报高，人才需求旺盛，AI替代抗性强,"China Flight Test Engineer: high compensation, strong talent demand, strong AI resistance",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,603000
MED-1105-CN-general,医疗与健康,MED,医疗管理,临床研究协调员,Clinical Research Coordinator,2269,11-9121.01,东亚,中国,CN,country,general,本科/硕士,24-30,global,5.7,5.2,6.4,7.5,7.7,8.0,7.4,5.7,5.4,6.3,7.1,8.6,6.6,3.9,4.5,6.4,6.6,1.5,5.2,6.4,4.5,5.3,4.9,6.0,4.8,6.2,6.7,7.0,2.0,3.9,1.9,4.9,5.3,3.3,3,4,↑↑,2028-2033,6.09,中国临床研究协调员：近年增长迅猛,China Clinical Research Coordinator: rapid recent growth,AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,151000
FIN-0215-CN-general,金融与商业,FIN,证券投资,资产管理经理,Asset Manager,2411,11-3031.02,东亚,中国,CN,country,general,硕士,26-32,global,7.4,7.3,7.5,6.6,8.5,7.9,6.2,7.6,10.0,7.3,5.2,9.1,4.7,2.1,2.6,6.9,5.6,2.2,5.4,8.6,6.4,6.7,3.3,6.9,7.4,4.4,4.8,7.3,0.6,5.9,7.6,4.5,6.8,3.6,3,2,↑,2028-2033,6.08,中国资产管理经理：薪资回报高，加班文化严重，职业倦怠风险高,"China Asset Manager: high compensation, heavy overtime culture, high burnout risk",AI综合评估 + O*NET/ILO/BIS锚点校准,2026-04-13,2026-04-13,2000-2026,1309000
MED-1106-CN-general,医疗与健康,MED,医疗管理,医疗编码员,Medical Coder,3252,29-2071.00,东亚,中国,CN,country,general,大专/本科,20-28,global,4.1,4.0,6.8,7.8,7.6,7.8,6.7,5.4,4.6,6.3,7.5,8.7,6.1,3.8,4.8,6.8,6.2,1.4,3.4,5.9,7.9,5.0,4.7,6.1,5.0,6.0,6.4,6.8,1.8,4.6,1.7,4.7,5.4,3.4,3,0,→,2026-2030,6.08,中国医疗编码员：AI替代风险较高，远程友好度高,"China Medical Coder: high AI displacement risk, highly remote-friendly",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,114000
EDU-0603-CN-general,教育与学术,EDU,教育管理,教育政策研究员,Education Policy Researcher,2632,19-3099.00,东亚,中国,CN,country,general,博士,28-35,global,7.6,7.9,4.6,8.5,5.2,4.3,4.6,5.6,6.1,4.9,8.0,9.7,5.9,4.5,4.1,6.9,5.5,1.3,6.8,7.9,7.5,7.3,5.7,8.0,4.0,6.0,6.9,7.2,0.6,6.7,1.4,6.0,6.8,3.4,2,2,↑,2032-2038,6.08,中国教育政策研究员：就业稳定，职业满足感高,"China Education Policy Researcher: stable employment, high job fulfillment",AI综合评估 + O*NET/ILO/UNESCO锚点校准,2026-04-13,2026-04-13,2000-2026,186000
ENG-0905-CN-general,工程与制造,ENG,制造管理,制造工程师,Manufacturing Engineer,2141,17-2112.00,东亚,中国,CN,country,general,本科,22-30,global,5.6,5.4,6.0,8.2,7.6,8.2,5.9,6.1,7.5,7.4,7.2,6.9,5.0,3.6,4.1,7.4,6.5,1.2,6.2,7.2,2.9,6.1,4.9,6.3,5.2,4.7,6.6,7.1,3.2,2.8,5.7,3.2,5.1,3.5,2,2,↑,2032-2038,6.08,中国制造工程师：发展平稳,China Manufacturing Engineer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,391000
ART-0611-CN-general,文化、艺术与传媒,ART,设计创意,家具设计师,Furniture Designer,2163,27-1021.00,东亚,中国,CN,country,general,本科,20-28,global,5.2,5.2,5.6,7.8,6.4,5.9,5.9,5.5,6.1,5.7,5.3,8.3,6.7,3.8,4.6,7.4,6.0,1.6,6.3,5.8,6.8,7.1,4.4,7.4,7.3,5.3,6.4,6.0,3.2,1.4,5.2,6.6,5.6,3.7,3,1,→,2032-2038,6.08,中国家具设计师：发展平稳,China Furniture Designer: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,225000
ART-1007-CN-general,文化、艺术与传媒,ART,新媒体内容,游戏直播主播,Game Streamer,2656,27-2011.00,东亚,中国,CN,country,general,无要求,16-30,global,2.9,3.0,8.1,5.0,8.6,8.8,6.8,5.1,6.0,5.6,2.3,8.4,6.5,2.5,5.5,6.0,5.6,4.4,6.3,4.5,8.1,8.7,2.9,7.4,9.0,5.3,4.6,7.4,2.7,0.8,5.0,8.0,4.8,3.0,5,4,↑↑,2032-2038,6.08,中国游戏直播主播：收入/口碑分化大，就业波动大，近年增长迅猛,"China Game Streamer: high income/reputation variance, volatile employment, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,215000
AGR-0608-CN-general,农业、资源与环境,AGR,新能源,生物质能工程师,Biomass Energy Engineer,2151,17-2199.11,东亚,中国,CN,country,general,本科/硕士,24-32,global,6.5,6.1,7.8,7.8,8.4,5.9,8.6,7.7,6.5,7.1,6.0,6.5,6.2,4.0,4.9,5.6,5.6,1.3,6.1,7.2,2.9,5.9,4.5,7.7,6.8,5.2,5.2,5.6,4.4,4.5,5.8,3.4,6.9,4.7,4,4,↑↑,2032-2038,6.08,中国生物质能工程师：人才需求旺盛，近年增长迅猛,"China Biomass Energy Engineer: strong talent demand, rapid recent growth",AI综合评估 + O*NET/ILO/OECD锚点校准,2026-04-13,2026-04-13,2000-2026,190000
MED-0404-CN-general,医疗与健康,MED,康复与治疗,康复医学科医生,Rehabilitation Physician,2212,29-1229.04,东亚,中国,CN,country,general,博士/医学学位,28-34,global,8.9,8.5,6.9,7.4,7.7,7.2,6.8,6.6,7.1,5.8,7.3,8.6,5.2,4.8,4.6,5.6,5.2,1.4,7.7,7.6,3.1,6.1,4.7,7.5,5.8,6.7,5.8,7.8,4.9,8.7,1.7,5.6,6.0,2.7,3,4,↑↑,2035+,6.08,中国康复医学科医生：AI替代抗性强，近年增长迅猛,"China Rehabilitation Physician: strong AI resistance, rapid recent growth",AI综合评估 + O*NET/ILO/WHO锚点校准,2026-04-13,2026-04-13,2000-2026,314000
