id,major_category,major_code,mid_category,sub_category,sub_category_en,isco_code,onet_code,region,country_or_region,iso_code,type,employer_type,typical_education,typical_entry_age,locality,learning_cost,education_req,growth_coeff,career_lifespan,opportunity,market_size,supply_demand,developed_scarcity,value_added,cost_performance,stability,safety,occupational_disease,overtime,burnout,skill_versatility,career_switch,reputation_variance,ai_resistance,social_status,remote_friendly,autonomy,family_friendly,fulfillment,entrepreneurship,gender_equality,age_flexibility,social_interaction,physical_demand,license_barrier,cycle_sensitivity,side_job_compat,intl_mobility,industry_monopoly,trend_2000_2026,trend_5yr,demand_direction,ai_timeline,composite_index,summary_zh,summary_en,data_source
GOV-0106-CH-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,西欧,瑞士,CH,country,general,硕士,25-32,global,6.6,7.7,5.2,8.0,3.3,2.3,4.5,4.6,8.1,6.2,8.5,9.9,7.5,6.5,5.7,6.8,6.4,1.4,6.3,7.9,4.6,5.7,6.7,7.1,3.1,6.1,6.2,8.0,0.5,7.1,2.6,2.4,5.1,7.1,0,0,→,2032-2038,5.91,瑞士立法助理/政策顾问：就业极其稳定，薪资回报高,"Switzerland Legislative Assistant / Policy Advisor: extremely stable employment, high compensation",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-SE-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,北欧,瑞典,SE,country,general,硕士,25-32,global,6.5,7.5,5.3,8.2,4.3,3.2,4.1,4.1,7.5,5.9,8.5,9.7,7.6,6.5,5.9,6.5,5.9,1.5,6.0,7.7,4.8,5.4,6.9,7.4,3.1,6.8,6.3,7.8,0.4,6.7,2.7,2.2,5.2,7.4,0,1,→,2032-2038,5.87,瑞典立法助理/政策顾问：就业极其稳定，薪资回报高,"Sweden Legislative Assistant / Policy Advisor: extremely stable employment, high compensation",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-DK-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,北欧,丹麦,DK,country,general,硕士,25-32,global,6.8,7.5,5.3,8.0,4.2,3.3,4.0,4.4,7.8,6.0,8.5,9.7,7.8,6.7,5.8,6.4,6.0,1.8,6.0,7.5,4.8,5.6,6.6,7.8,2.9,6.9,6.7,7.9,0.3,6.6,2.9,2.2,5.3,7.2,0,1,→,2032-2038,5.89,丹麦立法助理/政策顾问：就业极其稳定，薪资回报高,"Denmark Legislative Assistant / Policy Advisor: extremely stable employment, high compensation",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-FI-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,北欧,芬兰,FI,country,general,硕士,25-32,global,6.5,7.6,5.5,8.0,3.9,3.5,4.1,4.4,7.3,5.6,8.5,9.7,7.4,6.9,5.9,6.8,6.3,1.8,5.9,7.7,4.9,5.7,6.6,7.5,3.1,6.9,6.7,8.0,0.6,6.5,2.9,2.4,5.4,6.7,0,1,→,2028-2033,5.9,芬兰立法助理/政策顾问：就业极其稳定,Finland Legislative Assistant / Policy Advisor: extremely stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-IT-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,南欧,意大利,IT,country,general,硕士,25-32,global,6.6,7.9,5.4,7.4,4.0,3.5,4.5,4.6,6.5,5.3,7.2,9.6,6.8,5.5,4.8,6.6,6.3,1.7,5.7,7.8,4.8,4.8,5.7,6.8,3.3,5.3,5.9,7.8,0.3,7.4,2.7,2.2,5.1,6.8,0,1,→,2028-2033,5.54,意大利立法助理/政策顾问：发展平稳,Italy Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-ES-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,南欧,西班牙,ES,country,general,硕士,25-32,global,6.6,7.6,5.3,8.0,3.8,3.1,4.8,4.9,6.5,5.1,7.6,9.5,7.1,6.0,5.2,6.4,6.3,1.7,5.9,8.0,4.6,5.3,5.6,6.8,3.0,5.9,6.2,7.9,0.4,7.3,3.0,1.9,5.3,7.1,0,1,→,2028-2033,5.63,西班牙立法助理/政策顾问：就业稳定,Spain Legislative Assistant / Policy Advisor: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-PT-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,南欧,葡萄牙,PT,country,general,硕士,25-32,global,6.3,7.6,5.4,7.5,4.1,2.9,4.6,4.7,6.6,4.9,7.8,9.6,7.4,5.6,5.2,6.7,6.3,1.9,6.0,7.6,4.8,5.4,6.0,7.2,3.4,6.0,6.4,7.8,0.6,6.9,2.8,2.3,4.9,7.1,0,1,→,2032-2038,5.66,葡萄牙立法助理/政策顾问：就业稳定,Portugal Legislative Assistant / Policy Advisor: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-PL-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,东欧,波兰,PL,country,general,硕士,25-32,global,6.5,7.3,5.3,7.5,4.3,3.0,4.2,4.7,6.3,4.7,7.6,9.5,7.4,5.8,5.0,6.5,5.8,1.7,5.7,7.2,4.6,5.3,5.8,7.4,3.3,5.7,6.0,8.2,0.5,7.1,3.0,2.4,5.1,6.8,0,1,→,2028-2033,5.57,波兰立法助理/政策顾问：就业稳定,Poland Legislative Assistant / Policy Advisor: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-CZ-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,东欧,捷克,CZ,country,general,硕士,25-32,global,6.3,7.6,5.2,7.5,4.2,2.9,4.2,4.5,6.5,5.1,7.6,9.6,7.1,6.2,5.3,6.8,6.1,1.8,6.2,7.6,4.5,5.3,6.0,7.3,2.9,5.7,6.3,7.9,0.3,7.2,2.9,1.9,4.8,7.0,0,1,→,2032-2038,5.62,捷克立法助理/政策顾问：就业稳定,Czech Republic Legislative Assistant / Policy Advisor: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-RU-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,东欧,俄罗斯,RU,country,general,硕士,25-32,global,6.7,7.3,5.5,7.5,4.7,3.8,4.0,4.5,6.1,5.0,6.6,9.5,7.1,5.3,5.0,6.7,6.0,2.3,6.1,7.4,4.7,5.0,5.3,6.6,2.9,5.8,5.7,7.8,0.8,6.5,3.2,1.8,4.6,6.9,0,2,↑,2032-2038,5.44,俄罗斯立法助理/政策顾问：发展平稳,Russia Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-US-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,北美,美国,US,country,general,硕士,25-32,global,6.9,7.7,5.0,7.9,4.0,2.4,4.8,4.4,7.2,5.4,7.3,9.7,6.9,5.5,5.1,6.5,6.3,1.8,6.1,7.4,4.3,5.4,5.7,7.0,3.0,6.2,5.9,7.7,0.4,7.2,2.8,2.2,5.2,6.7,0,1,→,2032-2038,5.6,美国立法助理/政策顾问：发展平稳,United States Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-CA-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,北美,加拿大,CA,country,general,硕士,25-32,global,6.6,7.3,4.8,7.9,4.2,2.6,4.2,4.3,7.7,5.7,8.2,9.7,7.4,5.9,5.1,6.6,6.0,1.7,5.8,7.8,4.7,5.4,6.0,7.5,3.1,6.8,6.4,7.8,0.8,7.1,3.0,2.2,5.3,6.8,0,1,→,2028-2033,5.74,加拿大立法助理/政策顾问：就业稳定，薪资回报高,"Canada Legislative Assistant / Policy Advisor: stable employment, high compensation",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-MX-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,北美,墨西哥,MX,country,general,硕士,25-32,global,6.3,7.4,5.3,7.1,4.3,3.4,4.3,4.2,5.9,4.3,6.6,9.5,7.1,5.2,5.0,6.4,5.6,2.2,6.2,6.8,4.4,4.8,5.3,7.0,2.8,5.2,6.0,8.0,0.8,7.0,3.2,1.8,5.0,7.1,0,1,→,2032-2038,5.34,墨西哥立法助理/政策顾问：发展平稳,Mexico Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-BR-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,南美,巴西,BR,country,general,硕士,25-32,global,6.6,7.6,5.0,7.6,4.3,3.6,4.9,4.4,6.6,5.2,7.2,9.4,7.1,5.8,4.9,6.3,6.1,2.1,5.8,8.0,4.7,4.8,5.4,7.0,2.9,5.4,6.3,7.9,0.5,7.0,2.9,2.1,4.6,7.2,0,2,↑,2028-2033,5.52,巴西立法助理/政策顾问：发展平稳,Brazil Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-AR-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,南美,阿根廷,AR,country,general,硕士,25-32,global,6.3,7.4,5.3,7.4,4.4,3.8,4.3,4.2,5.6,4.8,6.1,9.3,7.0,5.3,4.6,6.8,6.1,2.0,5.9,6.7,4.2,4.9,5.1,6.5,2.7,5.7,6.1,7.8,0.6,6.7,3.2,1.8,4.6,7.1,-1,2,↑,2028-2033,5.32,阿根廷立法助理/政策顾问：发展平稳,Argentina Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-CL-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,南美,智利,CL,country,general,硕士,25-32,global,6.5,7.1,5.0,7.7,3.9,2.4,4.2,4.1,6.3,4.8,7.5,9.4,6.8,5.4,5.0,6.5,6.4,2.0,5.9,7.3,4.5,4.9,5.5,7.0,2.8,5.6,6.1,8.1,0.2,6.8,3.3,2.1,5.2,6.7,0,1,→,2028-2033,5.47,智利立法助理/政策顾问：就业稳定,Chile Legislative Assistant / Policy Advisor: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-CO-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,南美,哥伦比亚,CO,country,general,硕士,25-32,global,6.4,7.2,5.3,7.2,3.8,3.3,4.3,4.5,5.7,4.6,6.5,9.5,7.2,5.4,4.9,6.6,6.0,2.2,5.9,7.1,4.2,5.1,5.3,6.6,3.2,5.5,6.2,7.9,0.2,6.9,3.3,1.7,5.0,7.0,0,1,→,2028-2033,5.36,哥伦比亚立法助理/政策顾问：发展平稳,Colombia Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-AU-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,大洋洲,澳大利亚,AU,country,general,硕士,25-32,global,7.0,7.4,5.1,7.9,4.1,2.8,4.3,4.6,7.6,5.8,8.2,9.7,7.6,6.0,5.4,6.7,6.3,1.8,6.0,7.4,4.6,5.5,6.0,7.3,3.1,6.9,6.4,8.2,0.5,6.8,3.1,2.1,5.4,7.2,0,1,→,2032-2038,5.78,澳大利亚立法助理/政策顾问：就业稳定，薪资回报高,"Australia Legislative Assistant / Policy Advisor: stable employment, high compensation",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-NZ-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,大洋洲,新西兰,NZ,country,general,硕士,25-32,global,6.6,7.5,5.3,7.8,3.4,2.7,4.2,4.3,7.2,5.8,8.3,9.6,7.7,6.4,5.6,6.6,6.0,1.4,6.2,7.4,4.7,5.5,6.2,7.6,3.3,6.9,6.1,7.8,0.5,6.6,3.0,2.3,5.1,6.8,0,1,→,2032-2038,5.8,新西兰立法助理/政策顾问：就业稳定,New Zealand Legislative Assistant / Policy Advisor: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-ZA-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,非洲,南非,ZA,country,general,硕士,25-32,global,6.7,7.6,5.2,7.4,3.9,3.4,4.1,4.2,6.2,4.8,6.4,9.5,7.1,5.1,5.0,6.2,5.9,2.3,5.8,7.3,4.7,5.1,5.4,6.6,2.7,5.4,6.1,8.1,0.3,7.0,3.2,1.7,5.0,6.9,0,1,→,2028-2033,5.34,南非立法助理/政策顾问：发展平稳,South Africa Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-NG-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,非洲,尼日利亚,NG,country,general,硕士,25-32,global,6.2,7.1,4.8,7.2,4.5,3.2,4.2,4.1,5.5,4.0,5.8,9.4,6.5,4.8,4.3,6.2,5.5,2.1,6.0,6.7,4.6,4.4,4.7,6.5,2.7,4.8,6.0,7.7,0.8,6.6,3.0,1.6,4.8,7.4,-1,1,→,2032-2038,5.14,尼日利亚立法助理/政策顾问：发展平稳,Nigeria Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-KE-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,非洲,肯尼亚,KE,country,general,硕士,25-32,global,6.6,7.5,4.7,7.2,3.9,3.0,4.2,4.3,6.0,4.7,6.2,9.4,6.6,4.8,4.9,6.4,6.0,2.3,6.2,6.9,4.5,4.5,5.1,6.6,3.0,5.2,5.8,8.0,0.7,6.5,2.9,2.2,5.1,7.1,-1,1,→,2032-2038,5.27,肯尼亚立法助理/政策顾问：发展平稳,Kenya Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0106-EG-general,公共管理与公务员,GOV,中央/联邦公务员,立法助理/政策顾问,Legislative Assistant / Policy Advisor,2422,19-3094.00,非洲,埃及,EG,country,general,硕士,25-32,global,6.6,7.3,5.2,7.5,4.8,3.7,4.3,4.4,5.9,4.2,6.3,9.5,6.9,4.8,4.6,6.2,5.9,2.1,6.2,7.1,4.3,4.4,5.1,6.6,3.0,4.4,6.1,7.8,0.6,6.7,2.8,1.9,4.5,7.0,0,2,↑,2032-2038,5.3,埃及立法助理/政策顾问：发展平稳,Egypt Legislative Assistant / Policy Advisor: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-CN-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东亚,中国,CN,country,general,本科/硕士,26-35,global,5.5,7.2,5.1,7.3,3.9,3.4,4.7,4.7,6.0,5.7,7.1,8.1,5.8,3.7,4.1,6.9,6.6,3.5,6.8,8.3,3.2,4.4,3.6,6.8,3.7,5.3,5.4,9.5,1.0,6.4,2.8,2.1,4.5,7.6,0,1,→,2032-2038,5.31,中国政府发言人/新闻官：发展平稳,China Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-JP-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东亚,日本,JP,country,general,本科/硕士,26-35,global,5.9,6.8,4.9,7.5,3.7,2.5,4.7,5.0,6.8,5.7,7.7,8.2,6.5,4.4,4.6,6.9,6.5,3.0,6.6,8.1,3.4,4.5,4.3,7.1,3.6,5.1,5.6,9.2,1.3,6.5,2.7,2.2,4.4,7.4,0,0,→,2032-2038,5.45,日本政府发言人/新闻官：就业稳定,Japan Government Spokesperson / Press Secretary: stable employment,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-KR-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东亚,韩国,KR,country,general,本科/硕士,26-35,global,6.0,7.0,4.4,7.1,3.3,2.5,4.4,5.0,6.6,5.5,7.0,8.1,6.5,3.9,4.1,6.6,6.3,3.5,6.6,8.1,3.6,4.6,4.0,6.6,3.6,4.9,5.5,9.8,1.0,6.5,3.1,2.3,4.4,7.8,0,0,→,2032-2038,5.24,韩国政府发言人/新闻官：发展平稳,South Korea Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-TW-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东亚,中国台湾地区,TW,region,general,本科/硕士,26-35,global,5.5,6.9,4.4,7.3,3.2,2.4,4.5,4.7,6.2,5.1,7.1,8.1,6.3,4.6,4.2,6.7,6.7,3.5,6.3,8.3,3.5,4.7,4.0,6.4,3.8,5.7,5.2,9.3,1.1,6.7,2.8,2.2,4.4,7.3,0,0,→,2032-2038,5.25,中国台湾地区政府发言人/新闻官：发展平稳,Taiwan (China) Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-HK-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东亚,中国香港地区,HK,region,general,本科/硕士,26-35,global,5.4,6.6,4.2,7.1,3.3,2.2,4.3,4.4,7.1,5.5,7.3,8.1,6.6,4.0,4.0,6.6,6.9,3.3,6.9,7.6,3.2,4.8,4.3,6.7,3.5,6.1,5.6,9.3,1.1,5.9,2.9,2.0,5.0,7.5,0,0,→,2032-2038,5.36,中国香港地区政府发言人/新闻官：发展平稳,Hong Kong (China) Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-SG-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东南亚,新加坡,SG,country,general,本科/硕士,26-35,global,5.8,7.1,4.2,7.7,3.3,2.0,4.3,4.5,7.8,6.4,8.3,8.2,6.4,4.0,4.2,6.4,6.7,2.8,6.7,8.4,3.3,5.1,4.3,6.8,3.6,6.0,5.1,9.3,1.0,6.5,2.7,2.1,4.7,7.2,0,-1,→,2032-2038,5.49,新加坡政府发言人/新闻官：就业稳定，薪资回报高,"Singapore Government Spokesperson / Press Secretary: stable employment, high compensation",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-TH-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东南亚,泰国,TH,country,general,本科/硕士,26-35,global,5.4,6.4,4.8,6.7,3.8,3.0,3.8,4.3,5.9,4.6,6.5,8.1,6.6,4.3,4.7,6.4,6.2,3.5,6.4,7.3,3.3,4.4,4.2,6.2,3.3,5.6,5.6,9.5,0.9,5.9,3.3,2.2,4.4,7.4,0,0,→,2032-2038,5.15,泰国政府发言人/新闻官：发展平稳,Thailand Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-VN-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东南亚,越南,VN,country,general,本科/硕士,26-35,global,5.5,6.5,5.2,7.4,4.1,3.1,4.1,4.8,4.9,4.5,7.0,8.2,6.5,4.1,4.2,6.4,6.5,3.5,6.6,7.5,3.5,4.4,4.0,6.5,3.2,5.8,5.3,9.7,0.7,6.0,2.7,2.0,4.4,7.8,0,1,→,2032-2038,5.21,越南政府发言人/新闻官：发展平稳,Vietnam Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-ID-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东南亚,印度尼西亚,ID,country,general,本科/硕士,26-35,global,5.2,6.4,4.9,7.0,3.7,2.8,3.8,4.2,5.6,4.5,6.2,8.0,6.4,4.5,4.2,6.4,6.1,3.7,6.7,7.4,3.4,4.0,4.4,6.6,3.6,5.1,5.7,9.5,1.2,6.0,3.1,2.1,4.2,7.6,0,0,→,2032-2038,5.11,印度尼西亚政府发言人/新闻官：发展平稳,Indonesia Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-MY-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东南亚,马来西亚,MY,country,general,本科/硕士,26-35,global,5.4,6.6,4.7,7.3,3.7,2.7,4.2,4.4,6.1,4.9,7.1,8.1,6.3,4.4,4.2,6.6,6.6,3.7,6.4,7.6,3.7,4.2,4.1,6.8,3.4,5.4,5.4,9.4,1.0,6.0,3.2,1.8,4.7,7.3,0,0,→,2032-2038,5.23,马来西亚政府发言人/新闻官：发展平稳,Malaysia Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-PH-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,东南亚,菲律宾,PH,country,general,本科/硕士,26-35,global,5.5,6.6,4.3,7.0,3.5,2.9,3.9,4.1,5.4,4.4,5.8,7.9,6.1,4.1,4.5,6.5,6.7,3.8,6.5,6.9,3.3,4.6,4.3,6.6,3.5,5.9,5.2,9.2,0.8,5.7,3.4,2.0,4.4,7.5,0,0,→,2032-2038,5.03,菲律宾政府发言人/新闻官：发展平稳,Philippines Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-IN-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,南亚,印度,IN,country,general,本科/硕士,26-35,global,5.4,6.7,4.9,7.4,4.2,3.1,4.7,5.2,6.2,5.0,6.4,8.2,6.4,3.9,4.4,6.4,6.3,3.4,6.7,8.4,3.2,4.6,4.1,6.4,3.4,5.0,5.2,9.3,0.8,6.5,2.7,1.6,4.6,7.5,0,1,→,2032-2038,5.29,印度政府发言人/新闻官：发展平稳,India Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-PK-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,南亚,巴基斯坦,PK,country,general,本科/硕士,26-35,global,5.3,6.2,4.7,6.8,3.6,2.9,4.3,4.5,5.1,4.4,5.7,8.0,5.9,4.2,3.8,6.3,6.4,3.7,6.2,7.3,3.3,4.3,3.6,5.9,3.4,4.3,5.2,9.6,0.9,6.4,2.8,1.7,4.0,7.5,0,0,→,2032-2038,4.95,巴基斯坦政府发言人/新闻官：发展平稳,Pakistan Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-BD-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,南亚,孟加拉国,BD,country,general,本科/硕士,26-35,global,5.3,6.1,4.4,6.7,3.5,2.4,3.9,4.9,4.9,4.2,6.0,8.1,6.1,4.1,4.0,6.4,6.4,3.8,6.4,7.1,3.1,4.0,4.1,6.0,3.3,4.7,5.1,9.7,0.8,6.4,3.1,1.8,4.1,7.6,0,0,→,2032-2038,4.94,孟加拉国政府发言人/新闻官：发展平稳,Bangladesh Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-AE-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,中亚/西亚,阿联酋,AE,country,general,本科/硕士,26-35,global,5.3,6.6,4.7,7.7,3.5,2.5,3.7,4.0,7.7,6.0,7.6,8.2,6.6,4.1,4.3,6.7,7.0,3.3,6.4,7.2,3.4,4.9,4.3,7.1,3.9,5.6,5.6,9.3,0.9,5.7,2.7,2.4,4.4,7.6,0,0,→,2032-2038,5.43,阿联酋政府发言人/新闻官：就业稳定，薪资回报高,"United Arab Emirates Government Spokesperson / Press Secretary: stable employment, high compensation",AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-IL-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,中亚/西亚,以色列,IL,country,general,本科/硕士,26-35,global,5.5,6.7,4.8,6.9,3.6,2.8,4.0,4.5,6.5,5.4,6.8,8.0,6.5,4.5,4.3,6.8,6.5,3.4,6.9,7.9,3.3,4.8,4.8,6.6,3.6,6.0,5.5,9.5,1.0,6.2,3.1,2.0,4.9,7.6,0,0,→,2032-2038,5.35,以色列政府发言人/新闻官：发展平稳,Israel Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-SA-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,中亚/西亚,沙特阿拉伯,SA,country,general,本科/硕士,26-35,global,5.2,6.5,4.9,7.4,4.1,3.2,3.6,4.3,7.2,5.4,7.2,8.1,6.4,4.0,4.3,6.2,6.6,3.5,6.7,7.1,3.2,4.4,4.1,6.4,3.4,4.4,5.4,9.4,1.2,5.9,2.7,2.3,4.6,7.4,0,1,→,2032-2038,5.29,沙特阿拉伯政府发言人/新闻官：发展平稳,Saudi Arabia Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
GOV-0107-TR-general,公共管理与公务员,GOV,中央/联邦公务员,政府发言人/新闻官,Government Spokesperson / Press Secretary,2432,27-3031.00,中亚/西亚,土耳其,TR,country,general,本科/硕士,26-35,global,5.3,6.6,4.7,6.6,3.8,2.8,3.9,4.8,5.6,4.8,6.2,8.0,6.2,4.2,4.3,6.4,6.5,3.7,6.7,7.7,3.5,4.4,3.9,6.1,3.3,5.1,5.5,9.3,0.7,6.4,2.7,2.1,4.4,7.4,0,0,→,2032-2038,5.12,土耳其政府发言人/新闻官：发展平稳,Turkey Government Spokesperson / Press Secretary: steady development,AI综合评估 + O*NET/ILO/OECD锚点校准
